Время[c],Напряжение[В]
0.4171,0.2228
0.4176,0.2177
0.4181,0.2177
0.4187,0.2177
0.4192,0.2127
0.4197,0.2177
0.4202,0.2177
0.4208,0.2177
0.4213,0.2177
0.4218,0.2177
0.4223,0.2177
0.4229,0.2177
0.4234,0.2177
0.4239,0.2177
0.4244,0.2228
0.4249,0.2177
0.4255,0.2177
0.4260,0.2228
0.4265,0.2228
0.4270,0.2177
0.4276,0.2177
0.4281,0.2177
0.4286,0.2177
0.4291,0.2177
0.4297,0.2177
0.4302,0.2177
0.4307,0.2177
0.4312,0.2127
0.4318,0.2177
0.4323,0.2177
0.4328,0.2177
0.4333,0.2228
0.4338,0.2177
0.4344,0.2177
0.4349,0.2177
0.4354,0.2177
0.4359,0.2228
0.4365,0.2127
0.4370,0.2177
0.4375,0.2177
0.4380,0.2177
0.4386,0.2177
0.4391,0.2127
0.4396,0.2177
0.4401,0.2177
0.4406,0.2177
0.4412,0.2177
0.4417,0.2228
0.4422,0.2177
0.4427,0.2177
0.4433,0.2177
0.4438,0.2177
0.4443,0.2177
0.4448,0.2177
0.4454,0.2177
0.4459,0.2177
0.4464,0.2177
0.4469,0.2177
0.4475,0.2177
0.4480,0.2177
0.4485,0.2177
0.4490,0.2177
0.4495,0.2177
0.4501,0.2177
0.4506,0.2177
0.4511,0.2177
0.4516,0.2177
0.4522,0.2177
0.4527,0.2177
0.4532,0.2177
0.4537,0.2127
0.4543,0.2177
0.4548,0.2177
0.4553,0.2177
0.4558,0.2127
0.4564,0.2177
0.4569,0.2177
0.4574,0.2177
0.4579,0.2177
0.4584,0.2228
0.4590,0.2177
0.4595,0.2177
0.4600,0.2177
0.4605,0.2177
0.4611,0.2177
0.4616,0.2177
0.4621,0.2177
0.4626,0.2177
0.4632,0.2228
0.4637,0.2177
0.4642,0.2177
0.4647,0.2177
0.4653,0.2228
0.4658,0.2177
0.4663,0.2177
0.4668,0.2127
0.4673,0.2228
0.4679,0.2177
0.4684,0.2177
0.4689,0.2228
0.4694,0.2177
0.4700,0.2177
0.4705,0.2228
0.4710,0.2228
0.4715,0.2177
0.4721,0.2228
0.4726,0.2177
0.4731,0.2177
0.4736,0.2177
0.4741,0.2228
0.4747,0.2177
0.4752,0.2177
0.4757,0.2177
0.4762,0.2177
0.4768,0.2177
0.4773,0.2177
0.4778,0.2177
0.4783,0.2177
0.4789,0.2177
0.4794,0.2177
0.4799,0.2177
0.4804,0.2177
0.4810,0.2177
0.4815,0.2177
0.4820,0.2177
0.4825,0.2177
0.4830,0.2177
0.4836,0.2177
0.4841,0.2177
0.4846,0.2177
0.4851,0.2177
0.4857,0.2177
0.4862,0.2177
0.4867,0.2177
0.4872,0.2177
0.4878,0.2177
0.4883,0.2177
0.4888,0.2177
0.4893,0.2177
0.4899,0.2228
0.4904,0.2177
0.4909,0.2177
