Время[c],Напряжение[В]
0.4387,1.3871
0.4392,1.3921
0.4397,1.3921
0.4402,1.3921
0.4407,1.3871
0.4413,1.3871
0.4418,1.3871
0.4423,1.3921
0.4428,1.3921
0.4434,1.3921
0.4439,1.3921
0.4444,1.3871
0.4449,1.3921
0.4455,1.3972
0.4460,1.3921
0.4465,1.3921
0.4470,1.3871
0.4475,1.3921
0.4481,1.3871
0.4486,1.3921
0.4491,1.3921
0.4496,1.3871
0.4502,1.3921
0.4507,1.3921
0.4512,1.3921
0.4517,1.3921
0.4523,1.3921
0.4528,1.3921
0.4533,1.3921
0.4538,1.3921
0.4543,1.3921
0.4549,1.3921
0.4554,1.3871
0.4559,1.3871
0.4564,1.3921
0.4570,1.3921
0.4575,1.3871
0.4580,1.3871
0.4585,1.3921
0.4591,1.3921
0.4596,1.3921
0.4601,1.3921
0.4606,1.3821
0.4611,1.3921
0.4617,1.3921
0.4622,1.3921
0.4627,1.3871
0.4633,1.3871
0.4638,1.3821
0.4643,1.3871
0.4648,1.3921
0.4653,1.3921
0.4659,1.3921
0.4664,1.3921
0.4669,1.3821
0.4674,1.3871
0.4680,1.3921
0.4685,1.3921
0.4690,1.3871
0.4695,1.3871
0.4701,1.3921
0.4706,1.3921
0.4711,1.3871
0.4716,1.3871
0.4721,1.3871
0.4727,1.3871
0.4732,1.3921
0.4737,1.3921
0.4742,1.3871
0.4748,1.3871
0.4753,1.3871
0.4758,1.3871
0.4763,1.3871
0.4769,1.3871
0.4774,1.3821
0.4779,1.3821
0.4784,1.3871
0.4789,1.3921
0.4795,1.3871
0.4800,1.3871
0.4805,1.3871
0.4810,1.3921
0.4816,1.3921
0.4821,1.3871
0.4826,1.3921
0.4831,1.3871
0.4837,1.3821
0.4842,1.3871
0.4847,1.3871
0.4852,1.3871
0.4857,1.3921
0.4863,1.3871
0.4868,1.3921
0.4873,1.3871
0.4878,1.3921
0.4884,1.3821
0.4889,1.3821
0.4894,1.3871
0.4899,1.3871
0.4905,1.3871
0.4910,1.3871
0.4915,1.3921
0.4920,1.3871
0.4926,1.3871
