Время[c],Напряжение[В]
0.5470,2.5825
0.5475,2.5825
0.5480,2.5876
0.5485,2.5876
0.5490,2.5876
0.5496,2.5876
0.5501,2.5876
0.5506,2.5876
0.5511,2.5825
0.5516,2.5876
0.5522,2.5876
0.5527,2.5926
0.5532,2.5876
0.5537,2.5876
0.5543,2.5876
0.5548,2.5825
0.5553,2.5825
0.5558,2.5876
0.5564,2.5876
0.5569,2.5876
0.5574,2.5876
0.5579,2.5825
0.5584,2.5876
0.5590,2.5825
0.5595,2.5876
0.5600,2.5876
0.5605,2.5876
0.5611,2.5876
0.5616,2.5876
0.5621,2.5825
0.5626,2.5926
0.5631,2.5876
0.5637,2.5825
0.5642,2.5876
0.5647,2.5876
0.5652,2.5876
0.5658,2.5825
0.5663,2.5876
0.5668,2.5876
0.5673,2.5876
0.5678,2.5876
0.5684,2.5876
0.5689,2.5876
0.5694,2.5825
0.5699,2.5825
0.5705,2.5876
0.5710,2.5876
0.5715,2.5876
0.5720,2.5876
0.5726,2.5876
0.5731,2.5926
0.5736,2.5876
0.5741,2.5825
0.5747,2.5876
0.5752,2.5876
0.5757,2.5825
0.5762,2.5926
0.5768,2.5876
0.5773,2.5876
0.5778,2.5876
0.5783,2.5876
0.5789,2.5876
0.5794,2.5876
0.5799,2.5926
0.5804,2.5876
0.5809,2.5825
0.5815,2.5825
0.5820,2.5825
0.5825,2.5876
0.5830,2.5825
0.5836,2.5825
0.5841,2.5876
0.5846,2.5825
0.5851,2.5825
0.5857,2.5926
0.5862,2.5876
0.5867,2.5825
0.5872,2.5825
0.5878,2.5876
0.5883,2.5876
0.5888,2.5876
0.5893,2.5876
0.5898,2.5876
0.5904,2.5876
0.5909,2.5876
0.5914,2.5876
0.5919,2.5876
0.5925,2.5825
0.5930,2.5825
0.5935,2.5876
0.5940,2.5825
0.5946,2.5825
0.5951,2.5876
0.5956,2.5825
0.5961,2.5825
0.5967,2.5825
0.5972,2.5825
0.5977,2.5876
0.5982,2.5876
0.5987,2.5876
0.5993,2.5876
0.5998,2.5926
0.6003,2.5825
0.6008,2.5876
0.6014,2.5876
0.6019,2.5876
0.6024,2.5825
0.6029,2.5876
0.6034,2.5876
0.6040,2.5876
0.6045,2.5825
0.6050,2.5825
0.6055,2.5876
0.6061,2.5876
0.6066,2.5876
0.6071,2.5876
0.6076,2.5876
0.6082,2.5876
0.6087,2.5876
0.6092,2.5825
0.6097,2.5876
0.6102,2.5876
0.6108,2.5825
0.6113,2.5825
0.6118,2.5825
0.6123,2.5876
0.6129,2.5876
0.6134,2.5876
0.6139,2.5825
0.6144,2.5876
0.6150,2.5825
0.6155,2.5876
0.6160,2.5825
0.6165,2.5825
0.6171,2.5825
0.6176,2.5876
0.6181,2.5876
0.6186,2.5876
0.6191,2.5876
0.6197,2.5825
0.6202,2.5825
0.6207,2.5825
0.6212,2.5825
0.6218,2.5825
0.6223,2.5876
0.6228,2.5876
0.6233,2.5876
0.6239,2.5876
0.6244,2.5876
0.6249,2.5876
0.6254,2.5825
0.6260,2.5825
0.6265,2.5876
0.6270,2.5825
0.6275,2.5825
0.6281,2.5876
0.6286,2.5825
0.6291,2.5825
0.6296,2.5825
0.6301,2.5825
0.6307,2.5825
0.6312,2.5825
0.6317,2.5876
0.6322,2.5876
0.6328,2.5825
0.6333,2.5876
0.6338,2.5876
0.6343,2.5825
0.6349,2.5876
0.6354,2.5876
0.6359,2.5825
0.6364,2.5825
0.6370,2.5825
0.6375,2.5825
0.6380,2.5825
0.6385,2.5825
0.6390,2.5825
0.6396,2.5825
0.6401,2.5825
0.6406,2.5825
0.6411,2.5825
0.6417,2.5876
0.6422,2.5876
0.6427,2.5926
0.6432,2.5825
0.6437,2.5825
0.6443,2.5876
0.6448,2.5876
0.6453,2.5876
0.6458,2.5876
0.6464,2.5876
0.6469,2.5825
0.6474,2.5825
0.6479,2.5876
0.6485,2.5876
0.6490,2.5926
0.6495,2.5876
0.6500,2.5825
0.6505,2.5876
0.6511,2.5825
0.6516,2.5876
0.6521,2.5926
0.6526,2.5825
0.6532,2.5825
0.6537,2.5825
0.6542,2.5876
0.6547,2.5825
0.6553,2.5825
0.6558,2.5876
0.6563,2.5876
0.6568,2.5876
0.6573,2.5825
0.6579,2.5876
0.6584,2.5876
0.6589,2.5876
0.6594,2.5825
0.6600,2.5876
0.6605,2.5825
0.6610,2.5876
0.6615,2.5876
0.6621,2.5825
0.6626,2.5825
