Время[c],Напряжение[В]
0.4134,1.0542
0.4139,1.0491
0.4144,1.0542
0.4149,1.0491
0.4155,1.0542
0.4160,1.0542
0.4165,1.0542
0.4170,1.0491
0.4176,1.0491
0.4181,1.0491
0.4186,1.0491
0.4191,1.0491
0.4196,1.0542
0.4202,1.0542
0.4207,1.0491
0.4212,1.0441
0.4217,1.0491
0.4222,1.0542
0.4228,1.0491
0.4233,1.0542
0.4238,1.0491
0.4243,1.0491
0.4249,1.0542
0.4254,1.0542
0.4259,1.0491
0.4264,1.0542
0.4269,1.0491
0.4275,1.0491
0.4280,1.0441
0.4285,1.0542
0.4290,1.0491
0.4295,1.0491
0.4301,1.0491
0.4306,1.0491
0.4311,1.0491
0.4316,1.0441
0.4321,1.0491
0.4327,1.0491
0.4332,1.0491
0.4337,1.0491
0.4342,1.0491
0.4348,1.0491
0.4353,1.0491
0.4358,1.0491
0.4363,1.0491
0.4368,1.0491
0.4374,1.0491
0.4379,1.0491
0.4384,1.0491
0.4389,1.0491
0.4394,1.0491
0.4400,1.0491
0.4405,1.0441
0.4410,1.0491
0.4415,1.0491
0.4421,1.0441
0.4426,1.0441
0.4431,1.0491
0.4436,1.0491
0.4441,1.0441
0.4447,1.0491
0.4452,1.0491
0.4457,1.0491
0.4462,1.0491
0.4467,1.0491
0.4473,1.0592
0.4478,1.0491
0.4483,1.0491
0.4488,1.0542
0.4494,1.0491
0.4499,1.0491
0.4504,1.0441
0.4509,1.0491
0.4514,1.0441
0.4520,1.0441
0.4525,1.0491
0.4530,1.0491
0.4535,1.0491
0.4540,1.0441
0.4546,1.0491
0.4551,1.0491
0.4556,1.0441
0.4561,1.0491
0.4567,1.0542
0.4572,1.0491
0.4577,1.0491
0.4582,1.0491
0.4587,1.0441
0.4593,1.0491
0.4598,1.0491
0.4603,1.0491
0.4608,1.0491
0.4613,1.0441
0.4619,1.0491
0.4624,1.0491
0.4629,1.0491
0.4634,1.0491
0.4640,1.0441
0.4645,1.0491
0.4650,1.0441
0.4655,1.0491
0.4661,1.0491
0.4666,1.0441
0.4671,1.0441
0.4676,1.0491
0.4681,1.0441
0.4687,1.0491
0.4692,1.0441
0.4697,1.0441
0.4702,1.0441
0.4707,1.0491
0.4713,1.0491
0.4718,1.0441
0.4723,1.0491
0.4728,1.0491
0.4733,1.0491
0.4739,1.0491
0.4744,1.0441
0.4749,1.0441
0.4754,1.0491
0.4760,1.0441
0.4765,1.0441
0.4770,1.0491
0.4775,1.0491
0.4780,1.0441
0.4786,1.0441
0.4791,1.0491
0.4796,1.0441
0.4801,1.0441
0.4806,1.0441
0.4812,1.0441
0.4817,1.0491
0.4822,1.0441
0.4827,1.0441
0.4833,1.0441
0.4838,1.0441
0.4843,1.0491
0.4848,1.0491
0.4853,1.0441
0.4859,1.0441
0.4864,1.0441
0.4869,1.0491
0.4874,1.0491
0.4879,1.0491
0.4885,1.0441
0.4890,1.0491
0.4895,1.0441
0.4900,1.0441
0.4906,1.0441
0.4911,1.0391
0.4916,1.0491
0.4921,1.0441
0.4926,1.0491
0.4932,1.0441
0.4937,1.0441
0.4942,1.0391
0.4947,1.0441
0.4953,1.0441
0.4958,1.0441
0.4963,1.0441
0.4968,1.0441
0.4973,1.0441
0.4979,1.0491
0.4984,1.0441
0.4989,1.0441
0.4994,1.0441
0.5000,1.0441
0.5005,1.0441
0.5010,1.0441
0.5015,1.0441
0.5020,1.0441
0.5026,1.0491
0.5031,1.0441
0.5036,1.0491
0.5041,1.0441
0.5047,1.0441
0.5052,1.0391
0.5057,1.0441
0.5062,1.0441
0.5068,1.0441
0.5073,1.0441
0.5078,1.0391
0.5083,1.0391
0.5088,1.0441
0.5094,1.0441
0.5099,1.0441
0.5104,1.0441
0.5109,1.0441
0.5115,1.0441
0.5120,1.0441
0.5125,1.0441
0.5130,1.0391
0.5136,1.0441
0.5141,1.0441
0.5146,1.0441
0.5151,1.0441
0.5156,1.0391
0.5162,1.0441
0.5167,1.0441
0.5172,1.0391
0.5177,1.0391
0.5183,1.0441
0.5188,1.0441
0.5193,1.0391
0.5198,1.0441
0.5204,1.0441
0.5209,1.0441
0.5214,1.0441
0.5219,1.0391
0.5224,1.0391
0.5230,1.0441
0.5235,1.0441
0.5240,1.0441
0.5245,1.0391
0.5251,1.0441
0.5256,1.0391
0.5261,1.0441
0.5266,1.0441
0.5272,1.0441
0.5277,1.0441
0.5282,1.0441
0.5287,1.0391
0.5292,1.0441
0.5298,1.0391
0.5303,1.0391
0.5308,1.0441
0.5313,1.0391
0.5319,1.0441
0.5324,1.0441
0.5329,1.0441
0.5334,1.0391
0.5340,1.0391
0.5345,1.0391
0.5350,1.0441
0.5355,1.0441
0.5360,1.0441
0.5366,1.0391
0.5371,1.0441
0.5376,1.0391
0.5381,1.0441
0.5387,1.0441
0.5392,1.0441
0.5397,1.0391
0.5402,1.0441
0.5408,1.0391
0.5413,1.0441
0.5418,1.0441
0.5423,1.0391
0.5428,1.0391
0.5434,1.0391
0.5439,1.0441
0.5444,1.0441
0.5449,1.0441
0.5455,1.0441
0.5460,1.0441
0.5465,1.0391
0.5470,1.0391
0.5475,1.0391
0.5481,1.0441
0.5486,1.0441
0.5491,1.0391
0.5496,1.0391
0.5501,1.0391
0.5507,1.0441
0.5512,1.0391
