Время[c],Напряжение[В]
0.3626,1.2408
0.3631,1.2408
0.3637,1.2408
0.3659,1.2459
0.3665,1.2408
0.3670,1.2408
0.3676,1.2459
0.3683,1.2408
0.3689,1.2408
0.3695,1.2459
0.3701,1.2459
0.3707,1.2408
0.3712,1.2459
0.3718,1.2459
0.3723,1.2358
0.3729,1.2459
0.3735,1.2459
0.3741,1.2408
0.3747,1.2459
0.3753,1.2408
0.3758,1.2459
0.3764,1.2358
0.3770,1.2459
0.3776,1.2459
0.3781,1.2408
0.3787,1.2459
0.3793,1.2459
0.3798,1.2408
0.3804,1.2459
0.3809,1.2459
0.3815,1.2408
0.3820,1.2408
0.3826,1.2408
0.3832,1.2408
0.3838,1.2408
0.3844,1.2459
0.3850,1.2408
0.3856,1.2408
0.3862,1.2408
0.3868,1.2459
0.3873,1.2459
0.3879,1.2459
0.3884,1.2408
0.3890,1.2459
0.3895,1.2408
0.3901,1.2408
0.3907,1.2459
0.3912,1.2408
0.3918,1.2459
0.3923,1.2358
0.3930,1.2408
0.3936,1.2459
0.3942,1.2408
0.3947,1.2408
0.3953,1.2408
0.3958,1.2408
0.3963,1.2408
0.3968,1.2408
0.3974,1.2408
0.3979,1.2459
0.3984,1.2358
0.3990,1.2459
0.3996,1.2459
0.4002,1.2358
0.4009,1.2459
0.4014,1.2408
0.4021,1.2408
0.4026,1.2459
0.4032,1.2459
0.4038,1.2408
0.4043,1.2408
0.4049,1.2408
0.4055,1.2408
0.4060,1.2408
0.4066,1.2408
0.4072,1.2408
0.4077,1.2459
0.4084,1.2408
0.4089,1.2408
0.4095,1.2408
0.4101,1.2358
0.4107,1.2408
0.4113,1.2408
0.4119,1.2408
0.4125,1.2408
0.4131,1.2408
0.4136,1.2408
0.4141,1.2408
0.4147,1.2358
0.4152,1.2408
0.4157,1.2408
0.4163,1.2408
0.4168,1.2408
0.4174,1.2408
0.4180,1.2408
0.4186,1.2408
0.4191,1.2459
0.4197,1.2408
0.4203,1.2408
0.4208,1.2408
0.4214,1.2408
0.4219,1.2408
0.4225,1.2408
0.4231,1.2408
0.4236,1.2408
0.4242,1.2408
0.4247,1.2408
0.4253,1.2408
0.4258,1.2408
0.4264,1.2408
0.4270,1.2408
0.4276,1.2459
0.4281,1.2358
0.4286,1.2408
0.4291,1.2408
0.4296,1.2408
0.4302,1.2408
0.4307,1.2408
0.4312,1.2408
0.4317,1.2408
0.4323,1.2408
0.4328,1.2358
0.4333,1.2358
0.4339,1.2307
0.4344,1.2459
0.4350,1.2408
0.4356,1.2408
0.4361,1.2459
0.4367,1.2358
0.4372,1.2408
0.4377,1.2408
0.4383,1.2358
0.4389,1.2408
0.4395,1.2408
0.4400,1.2358
0.4406,1.2408
0.4411,1.2358
0.4417,1.2358
0.4423,1.2408
0.4428,1.2408
0.4434,1.2408
0.4440,1.2408
0.4445,1.2408
0.4451,1.2358
0.4456,1.2408
0.4462,1.2408
0.4467,1.2408
0.4473,1.2408
0.4478,1.2358
0.4484,1.2408
0.4489,1.2358
0.4495,1.2408
0.4500,1.2408
0.4506,1.2408
0.4513,1.2408
0.4519,1.2358
0.4525,1.2408
0.4531,1.2358
0.4537,1.2459
0.4542,1.2408
0.4548,1.2358
0.4553,1.2358
0.4559,1.2358
0.4565,1.2408
0.4570,1.2358
0.4576,1.2408
0.4582,1.2358
0.4588,1.2358
0.4593,1.2459
0.4599,1.2358
0.4605,1.2358
0.4610,1.2307
0.4616,1.2358
0.4621,1.2358
0.4627,1.2358
0.4633,1.2408
0.4638,1.2408
0.4643,1.2408
0.4648,1.2358
0.4654,1.2358
0.4659,1.2358
0.4664,1.2358
0.4670,1.2358
0.4676,1.2408
0.4682,1.2358
0.4687,1.2358
0.4693,1.2358
0.4698,1.2307
0.4704,1.2358
0.4709,1.2408
0.4715,1.2408
0.4721,1.2408
